instance,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_qcv_045,period_1,1,107,0,1,1000.0,9312.83,5288.27,2629.63,2,8694.88,0.0,0.0,0.0,3.31,521.52,0.0,521.52,93.13,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,108,0,1,1000.0,7971.78,5288.27,2250.96,2,7872.62,0.0,0.0,0.0,3.5,15.94,0.0,15.94,79.72,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,121,0,1,1000.0,8454.77,5288.27,2387.34,2,8121.63,0.0,0.0,0.0,3.4,245.19,0.0,245.19,84.55,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,146,0,1,1000.0,8447.56,5288.27,2385.31,2,8342.69,0.0,0.0,0.0,3.5,16.9,0.0,16.9,84.48,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,157,0,1,1000.0,9296.83,5288.27,2625.11,2,8679.93,0.0,0.0,0.0,3.31,520.62,0.0,520.62,92.97,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,160,0,1,1000.0,8349.41,5288.27,2357.59,2,8245.72,0.0,0.0,0.0,3.5,16.7,0.0,16.7,83.49,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,162,0,1,1000.0,8451.68,5288.27,2386.47,2,8118.66,0.0,0.0,0.0,3.4,245.1,0.0,245.1,84.52,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,165,0,1,1000.0,8589.81,5288.27,2425.47,2,8019.57,0.0,0.0,0.0,3.31,481.03,0.0,481.03,85.9,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,167,0,1,1000.0,8479.08,5288.27,2394.21,2,7916.15,0.0,0.0,0.0,3.31,474.83,0.0,474.83,84.79,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,174,0,1,880.0,7125.05,5302.87,2286.22,2,7008.63,0.0,0.0,0.0,3.07,32.39,0.0,32.39,80.97,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,176,0,1,880.0,7459.93,5302.87,2393.67,2,7363.6,0.0,0.0,0.0,3.08,8.48,0.0,8.48,84.77,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,178,0,1,880.0,7891.48,5302.87,2532.14,2,7789.76,0.0,0.0,0.0,3.08,8.97,0.0,8.97,89.68,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,179,0,1,880.0,6707.65,5302.87,2152.29,2,6620.73,0.0,0.0,0.0,3.08,7.62,0.0,7.62,76.22,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,200,0,1,880.0,6102.49,5302.87,1958.11,2,5999.17,3.16,0.0,3.16,3.07,27.74,0.0,27.74,69.35,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,202,0,1,880.0,7276.38,5302.87,2334.78,2,7182.35,0.0,0.0,0.0,3.08,8.27,0.0,8.27,82.69,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,203,0,1,880.0,7636.22,5302.87,2450.24,2,7537.69,0.0,0.0,0.0,3.08,8.68,0.0,8.68,86.78,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,209,0,1,880.0,7244.87,5302.87,2324.67,2,7151.23,0.0,0.0,0.0,3.08,8.23,0.0,8.23,82.33,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,210,0,1,880.0,7283.34,5302.87,2337.01,2,7189.22,0.0,0.0,0.0,3.08,8.28,0.0,8.28,82.77,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,212,0,1,880.0,7547.31,5302.87,2421.71,2,7449.89,0.0,0.0,0.0,3.08,8.58,0.0,8.58,85.76,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,213,0,1,880.0,7338.81,5302.87,2354.81,2,7218.99,0.0,0.0,0.0,3.07,33.36,0.0,33.36,83.4,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,220,0,1,880.0,8484.8,5302.87,2722.52,2,8375.66,0.0,0.0,0.0,3.08,9.64,0.0,9.64,96.42,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,222,0,1,880.0,7362.83,5302.87,2362.52,2,7242.63,0.0,0.0,0.0,3.07,33.47,0.0,33.47,83.67,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,226,0,1,880.0,6934.29,5302.87,2225.01,2,6820.9,0.0,0.0,0.0,3.07,31.52,0.0,31.52,78.8,0.0,880.0,0.0,0.0
