instance,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_qcv_045,period_1,1,107,0,1,1000.0,9312.83,5288.27,2629.63,2,8694.88,0.0,0.0,0.0,3.31,521.52,0.0,521.52,93.13,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,108,0,1,1000.0,7971.78,5288.27,2250.96,2,7657.48,0.0,0.0,0.0,3.4,231.18,0.0,231.18,79.72,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,111,0,1,1000.0,6331.64,5288.27,1787.84,2,5910.44,0.0,0.0,0.0,3.31,354.57,0.0,354.57,63.32,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,114,0,1,1000.0,9764.95,5288.27,2757.29,2,9644.27,0.0,0.0,0.0,3.5,19.53,0.0,19.53,97.65,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,118,0,1,1000.0,6919.34,5288.27,1953.79,2,6459.36,0.0,0.0,0.0,3.31,387.48,0.0,387.48,69.19,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,126,0,1,1000.0,9551.22,5288.27,2696.94,2,9420.48,12.63,12.63,0.0,3.5,19.1,0.0,19.1,95.51,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,136,0,1,1000.0,9049.37,5288.27,2555.24,2,8448.8,0.0,0.0,0.0,3.31,506.76,0.0,506.76,90.49,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,142,0,1,1000.0,8859.15,5288.27,2501.52,2,8749.34,0.0,0.0,0.0,3.5,17.72,0.0,17.72,88.59,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,157,0,1,1000.0,9296.83,5288.27,2625.11,2,9181.77,0.0,0.0,0.0,3.5,18.59,0.0,18.59,92.97,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,168,0,1,880.0,8196.89,5302.87,2630.14,2,8063.42,0.0,0.0,0.0,3.07,37.26,0.0,37.26,93.15,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,177,0,1,880.0,6898.96,5302.87,2213.67,2,6809.65,0.0,0.0,0.0,3.08,7.84,0.0,7.84,78.4,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,180,0,1,880.0,8764.2,5302.87,2812.18,2,8651.57,0.0,0.0,0.0,3.08,9.96,0.0,9.96,99.59,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,189,0,1,880.0,6306.56,5302.87,2023.59,2,6224.65,0.0,0.0,0.0,3.08,7.17,0.0,7.17,71.67,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,195,0,1,880.0,7009.32,5302.87,2249.09,2,6918.63,0.0,0.0,0.0,3.08,7.97,0.0,7.97,79.65,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,196,0,1,880.0,7155.48,5302.87,2295.98,2,7038.4,0.17,0.0,0.17,3.07,32.52,0.0,32.52,81.31,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,198,0,1,880.0,6995.92,5302.87,2244.79,2,6905.39,0.0,0.0,0.0,3.08,7.95,0.0,7.95,79.5,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,202,0,1,880.0,7276.38,5302.87,2334.78,2,7182.35,0.0,0.0,0.0,3.08,8.27,0.0,8.27,82.69,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,203,0,1,880.0,7636.22,5302.87,2450.24,2,7536.98,0.71,0.0,0.71,3.08,8.68,0.0,8.68,86.78,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,204,0,1,880.0,7616.07,5302.87,2443.77,2,7517.79,0.0,0.0,0.0,3.08,8.65,0.0,8.65,86.55,0.0,880.0,0.0,0.0
