instance,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_qcv_045,period_1,1,107,0,1,1000.0,9312.83,5288.27,2629.63,2,8694.88,0.0,0.0,0.0,3.31,521.52,0.0,521.52,93.13,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,112,0,1,1000.0,7814.23,5288.27,2206.47,2,7716.96,0.0,0.0,0.0,3.5,15.63,0.0,15.63,78.14,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,120,0,1,1000.0,8424.14,5288.27,2378.69,2,7864.84,0.0,0.0,0.0,3.31,471.75,0.0,471.75,84.24,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,126,0,1,1000.0,9551.22,5288.27,2696.94,2,9433.11,0.0,0.0,0.0,3.5,19.1,0.0,19.1,95.51,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,136,0,1,1000.0,9049.37,5288.27,2555.24,2,8448.8,0.0,0.0,0.0,3.31,506.76,0.0,506.76,90.49,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,146,0,1,1000.0,8447.56,5288.27,2385.31,2,8342.69,0.0,0.0,0.0,3.5,16.9,0.0,16.9,84.48,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,152,0,1,1000.0,8106.44,5288.27,2288.98,2,7568.11,0.0,0.0,0.0,3.31,453.96,0.0,453.96,81.06,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,157,0,1,1000.0,9296.83,5288.27,2625.11,2,8679.93,0.0,0.0,0.0,3.31,520.62,0.0,520.62,92.97,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,162,0,1,1000.0,8451.68,5288.27,2386.47,2,8337.22,9.54,9.54,0.0,3.5,16.9,0.0,16.9,84.52,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,164,0,1,1000.0,7192.0,5288.27,2030.78,2,7102.2,0.0,0.0,0.0,3.5,14.38,0.0,14.38,71.92,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,171,0,1,880.0,6277.12,5302.87,2014.14,2,6195.58,0.0,0.0,0.0,3.08,7.13,0.0,7.13,71.33,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,180,0,1,880.0,8764.2,5302.87,2812.18,2,8651.57,0.0,0.0,0.0,3.08,9.96,0.0,9.96,99.59,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,185,0,1,880.0,6736.03,5302.87,2161.39,2,6648.75,0.0,0.0,0.0,3.08,7.65,0.0,7.65,76.55,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,186,0,1,880.0,7381.95,5302.87,2368.65,2,7286.6,0.0,0.0,0.0,3.08,8.39,0.0,8.39,83.89,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,194,0,1,880.0,6031.69,5302.87,1935.39,2,5931.39,1.27,0.0,1.27,3.07,27.42,0.0,27.42,68.54,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,198,0,1,880.0,6995.92,5302.87,2244.79,2,6881.55,0.0,0.0,0.0,3.07,31.8,0.0,31.8,79.5,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,204,0,1,880.0,7616.07,5302.87,2443.77,2,7517.79,0.0,0.0,0.0,3.08,8.65,0.0,8.65,86.55,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,208,0,1,880.0,7244.0,5302.87,2324.39,2,7125.69,0.0,0.0,0.0,3.07,32.93,0.0,32.93,82.32,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,210,0,1,880.0,7283.34,5302.87,2337.01,2,7189.22,0.0,0.0,0.0,3.08,8.28,0.0,8.28,82.77,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,212,0,1,880.0,7547.31,5302.87,2421.71,2,7424.17,0.0,0.0,0.0,3.07,34.31,0.0,34.31,85.76,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,220,0,1,880.0,8484.8,5302.87,2722.52,2,8375.43,0.23,0.0,0.23,3.08,9.64,0.0,9.64,96.42,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,222,0,1,880.0,7362.83,5302.87,2362.52,2,7242.63,0.0,0.0,0.0,3.07,33.47,0.0,33.47,83.67,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,231,0,1,880.0,7039.14,5302.87,2258.65,2,6924.09,0.0,0.0,0.0,3.07,32.0,0.0,32.0,79.99,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,234,0,1,880.0,8367.18,5302.87,2684.78,2,8231.0,0.0,0.0,0.0,3.07,38.03,0.0,38.03,95.08,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,241,0,1,880.0,6810.95,5302.87,2185.43,2,6722.74,0.0,0.0,0.0,3.08,7.74,0.0,7.74,77.4,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,242,0,1,880.0,7237.94,5302.87,2322.44,2,7144.39,0.0,0.0,0.0,3.08,8.22,0.0,8.22,82.25,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,248,0,1,880.0,8106.4,5302.87,2601.11,2,8001.99,0.0,0.0,0.0,3.08,9.21,0.0,9.21,92.12,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,251,0,1,880.0,7522.41,5302.87,2413.72,2,7399.67,0.0,0.0,0.0,3.07,34.19,0.0,34.19,85.48,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,252,0,1,880.0,8352.17,5302.87,2679.97,2,8244.69,0.0,0.0,0.0,3.08,9.49,0.0,9.49,94.91,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,253,0,1,880.0,7601.37,5302.87,2439.06,2,7503.28,0.0,0.0,0.0,3.08,8.64,0.0,8.64,86.38,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,32,0,1,1200.0,8255.11,4819.73,1942.47,2,8140.85,0.0,0.0,0.0,4.19,41.28,0.0,41.28,68.79,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,4,0,1,1200.0,8025.79,4819.73,1888.51,2,7914.02,0.57,0.0,0.57,4.19,40.13,0.0,40.13,66.88,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,41,0,1,1200.0,7479.34,4819.73,1759.93,2,7375.42,0.0,0.0,0.0,4.19,37.4,0.0,37.4,62.33,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,48,0,1,1200.0,7701.29,4819.73,1812.15,2,7594.41,0.0,0.0,0.0,4.19,38.51,0.0,38.51,64.18,0.0,1200.0,0.0,0.0
