instance,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_qcv_045,period_1,1,123,0,1,1000.0,8934.09,5288.27,2522.69,2,8819.13,4.25,0.0,4.25,3.5,17.87,0.0,17.87,89.34,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,126,0,1,1000.0,9551.22,5288.27,2696.94,2,8917.53,0.0,0.0,0.0,3.31,534.87,0.0,534.87,95.51,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,146,0,1,1000.0,8447.56,5288.27,2385.31,2,8342.69,0.0,0.0,0.0,3.5,16.9,0.0,16.9,84.48,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,150,0,1,1000.0,8067.69,5288.27,2278.04,2,7967.38,0.0,0.0,0.0,3.5,16.14,0.0,16.14,80.68,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,155,0,1,1000.0,8064.62,5288.27,2277.18,2,7964.35,0.0,0.0,0.0,3.5,16.13,0.0,16.13,80.65,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,157,0,1,1000.0,9296.83,5288.27,2625.11,2,8679.93,0.0,0.0,0.0,3.31,520.62,0.0,520.62,92.97,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,163,0,1,1000.0,8742.76,5288.27,2468.66,2,8162.43,0.0,0.0,0.0,3.31,489.59,0.0,489.59,87.43,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,165,0,1,1000.0,8589.81,5288.27,2425.47,2,8251.4,0.0,0.0,0.0,3.4,249.1,0.0,249.1,85.9,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,173,0,1,880.0,6836.88,5302.87,2193.75,2,6748.34,0.0,0.0,0.0,3.08,7.77,0.0,7.77,77.69,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,174,0,1,880.0,7125.05,5302.87,2286.22,2,7024.91,8.0,8.0,0.0,3.08,8.1,0.0,8.1,80.97,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,175,0,1,880.0,7080.64,5302.87,2271.97,2,6964.93,0.0,0.0,0.0,3.07,32.18,0.0,32.18,80.46,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,181,0,1,880.0,7321.08,5302.87,2349.12,2,7201.54,0.0,0.0,0.0,3.07,33.28,0.0,33.28,83.19,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,186,0,1,880.0,7381.95,5302.87,2368.65,2,7261.44,0.0,0.0,0.0,3.07,33.55,0.0,33.55,83.89,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,187,0,1,880.0,7216.06,5302.87,2315.42,2,7122.78,0.0,0.0,0.0,3.08,8.2,0.0,8.2,82.0,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,192,0,1,880.0,7480.06,5302.87,2400.13,2,7383.48,0.0,0.0,0.0,3.08,8.5,0.0,8.5,85.0,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,207,0,1,880.0,7244.86,5302.87,2324.66,2,7126.53,0.0,0.0,0.0,3.07,32.93,0.0,32.93,82.33,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,209,0,1,880.0,7244.87,5302.87,2324.67,2,7151.23,0.0,0.0,0.0,3.08,8.23,0.0,8.23,82.33,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,211,0,1,880.0,7672.4,5302.87,2461.85,2,7573.42,0.0,0.0,0.0,3.08,8.72,0.0,8.72,87.19,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,213,0,1,880.0,7338.81,5302.87,2354.81,2,7244.0,0.0,0.0,0.0,3.08,8.34,0.0,8.34,83.4,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,214,0,1,880.0,6672.78,5302.87,2141.1,2,6563.56,0.0,0.0,0.0,3.07,30.33,0.0,30.33,75.83,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,225,0,1,880.0,7640.29,5302.87,2451.55,2,7515.67,0.0,0.0,0.0,3.07,34.73,0.0,34.73,86.82,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,234,0,1,880.0,8367.18,5302.87,2684.78,2,8259.51,0.0,0.0,0.0,3.08,9.51,0.0,9.51,95.08,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,235,0,1,880.0,7326.77,5302.87,2350.95,2,7232.11,0.0,0.0,0.0,3.08,8.33,0.0,8.33,83.26,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,242,0,1,880.0,7237.94,5302.87,2322.44,2,7119.13,0.59,0.0,0.59,3.07,32.9,0.0,32.9,82.25,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,248,0,1,880.0,8106.4,5302.87,2601.11,2,8001.99,0.0,0.0,0.0,3.08,9.21,0.0,9.21,92.12,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,251,0,1,880.0,7522.41,5302.87,2413.72,2,7399.67,0.0,0.0,0.0,3.07,34.19,0.0,34.19,85.48,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,252,0,1,880.0,8352.17,5302.87,2679.97,2,8244.69,0.0,0.0,0.0,3.08,9.49,0.0,9.49,94.91,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,253,0,1,880.0,7601.37,5302.87,2439.06,2,7503.28,0.0,0.0,0.0,3.08,8.64,0.0,8.64,86.38,0.0,880.0,0.0,0.0
bf_qcv_045,period_1,1,32,0,1,1200.0,8255.11,4819.73,1942.47,2,8140.85,0.0,0.0,0.0,4.19,41.28,0.0,41.28,68.79,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,55,0,1,1200.0,7683.09,4819.73,1807.87,2,7566.66,9.79,9.79,0.0,4.19,38.42,0.0,38.42,64.03,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,56,0,1,1200.0,7613.64,4819.73,1791.53,2,7507.93,0.0,0.0,0.0,4.19,38.07,0.0,38.07,63.45,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,60,0,1,1200.0,7644.47,4819.73,1798.78,2,7538.35,0.0,0.0,0.0,4.19,38.22,0.0,38.22,63.7,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,61,0,1,1200.0,6631.26,4819.73,1560.37,2,6538.65,0.0,0.0,0.0,4.19,33.16,0.0,33.16,55.26,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,65,0,1,1200.0,7530.92,4819.73,1772.06,2,7426.31,0.0,0.0,0.0,4.19,37.65,0.0,37.65,62.76,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,7,0,1,1200.0,8064.92,4819.73,1897.72,2,7953.19,0.0,0.0,0.0,4.19,40.32,0.0,40.32,67.21,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,74,0,1,1200.0,8054.77,4819.73,1895.33,2,7943.18,0.0,0.0,0.0,4.19,40.27,0.0,40.27,67.12,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,83,0,1,1200.0,7994.35,4819.73,1881.11,2,7771.63,111.94,111.94,0.0,4.19,39.97,0.0,39.97,66.62,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,87,0,1,1200.0,7602.58,4819.73,1788.93,2,7497.02,0.0,0.0,0.0,4.19,38.01,0.0,38.01,63.35,0.0,1200.0,0.0,0.0
bf_qcv_045,period_1,1,92,0,1,1000.0,8593.93,5288.27,2426.64,2,8023.42,0.0,0.0,0.0,3.31,481.26,0.0,481.26,85.94,0.0,1000.0,0.0,0.0
bf_qcv_045,period_1,1,93,0,1,1000.0,7284.94,5288.27,2057.02,2,6997.42,0.0,0.0,0.0,3.4,211.26,0.0,211.26,72.85,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,114,0,1,1000.0,9764.95,5288.27,2757.29,2,9117.16,0.0,0.0,0.0,3.31,546.84,0.0,546.84,97.65,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,119,0,1,1000.0,8730.4,5288.27,2465.17,2,8622.14,0.0,0.0,0.0,3.5,17.46,0.0,17.46,87.3,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,123,0,1,1000.0,8934.09,5288.27,2522.69,2,8341.13,0.0,0.0,0.0,3.31,500.31,0.0,500.31,89.34,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,134,0,1,1000.0,8206.06,5288.27,2317.11,2,7661.15,0.0,0.0,0.0,3.31,459.54,0.0,459.54,82.06,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,136,0,1,1000.0,9049.37,5288.27,2555.24,2,8937.28,0.0,0.0,0.0,3.5,18.1,0.0,18.1,90.49,0.0,1000.0,0.0,0.0
bf_qcv_045,period_2,2,142,0,1,1000.0,8859.15,5288.27,2501.52,2,8749.34,0.0,0.0,0.0,3.5,17.72,0.0,17.72,88.59,0.0,1000.0,0.0,0.0
